DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Czechia,2013,3.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Czechia,2014,4.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Czechia,2015,5.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Czechia,2016,3.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Czechia,2017,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Czechia,2018,4.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Czechia,2019,4.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Czechia,2020,4.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Czechia,2021,4.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Czechia,2022,4.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Czechia,2023,4.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,1995,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,1996,2.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,1997,2.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,1998,2.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,1999,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2000,2.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2001,2.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2002,2.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2003,2.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2004,2.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2005,2.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2006,2.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2007,2.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2008,2.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2009,2.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2010,2.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2011,2.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2012,2.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2013,2.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2014,2.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2015,2.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2016,2.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2017,2.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2018,2.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2019,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2020,3.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2021,2.9,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2022,2.8,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Germany,2023,2.8,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,1995,2.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,1996,3.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,1997,2.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,1998,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,1999,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2000,2.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2001,3.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2002,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2003,2.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2004,2.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2005,2.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2006,2.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2007,3.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2008,3.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2009,3.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2010,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2011,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2012,3.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2013,3.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2014,3.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2015,3.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2016,3.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2017,3.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2018,3.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2019,3.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2020,3.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2021,3.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2022,3.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2023,3.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Denmark,2024,3.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),1995,3.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),1996,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),1997,3.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),1998,3.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),1999,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2000,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2001,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2002,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2003,3.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2004,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2005,3.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2006,3.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2007,3.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2008,3.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2009,3.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2010,3.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2011,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2012,3.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2013,3.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2014,2.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2015,2.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2016,2.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2017,2.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2018,2.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2019,3.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2020,3.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2021,3.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2022,3.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area - 19 countries  (2015-2022),2023,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area – 20 countries (from 2023),1995,3.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area – 20 countries (from 2023),1996,3.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Total,Gross fixed capital formation,Euro area – 20 countries (from 2023),1997,3.2,,
